   ;TIPO_INFRACAO;DATA_AUTUACAO;SIG_UF;NOM_MUNICIPIO;NUM_AUTO_INFRACAO;SER_AUTO_INFRACAO;VALOR_AUTO;VALOR_AUTO_FORMATADO;DES_TIPO_LEGISLACAO;ARTIGO;PARAGRAFO;COM_ARTIGO;COM_PARAGRAFO
197285;Flora;25/04/2013 10:56:00;RR;RORAINOPOLIS;658181;D;13944;13.944,00;9605/98;70;§ 1°;72;II,IV
197286;Flora;25/04/2013 10:56:00;RR;RORAINOPOLIS;658181;D;13944;13.944,00;6514/2008;3°;II, IV;47;§ 1°
197287;Flora;25/04/2013 12:10:00;RO;COSTA MARQUES;726469;D;310000;310.000,00;6514/2008;3;II e VII;50;
197288;Flora;25/04/2013 12:10:00;RO;COSTA MARQUES;726469;D;310000;310.000,00;9605/98;70;;;
197289;Flora;25/04/2013 12:40:00;MT;NOVA UBIRATA;548563;D;70000;70.000,00;Constituição Federal;225;4º;;
197290;Flora;25/04/2013 12:40:00;MT;NOVA UBIRATA;548563;D;70000;70.000,00;9605/98;70;1º;72;II,VII
197291;Flora;25/04/2013 12:40:00;MT;NOVA UBIRATA;548563;D;70000;70.000,00;6514/2008;50;;3º;II,VII
197292;Flora;25/04/2013 13:30:00;MT;UNIAO DO SUL;653564;D;11353;11.353,00;9605/98;70;§1º;70;II , IV
197293;Flora;25/04/2013 13:30:00;MT;UNIAO DO SUL;653564;D;11353;11.353,00;6514/2008;3º;II , IV;47;"§1º;2º"
197294;Flora;25/04/2013 13:50:00;MT;NOVA UBIRATA;730062;D;105000;105.000,00;6514/2008;3º;II , VII;50;§ 2º
197295;Flora;25/04/2013 13:50:00;MT;NOVA UBIRATA;730062;D;105000;105.000,00;9605/98;70;72;;
197296;Flora;25/04/2013 13:50:00;MT;NOVA UBIRATA;730062;D;105000;105.000,00;Constituição Federal;225;4º;;
197297;Flora;25/04/2013 14:00:00;PA;SANTANA DO ARAGUAIA;722025;D;175000;175.000,00;6514/2008;101;1º/4º;;
197298;Flora;25/04/2013 14:00:00;PA;SANTANA DO ARAGUAIA;722025;D;175000;175.000,00;9605/98;70;;72;II/VII
197299;Flora;25/04/2013 14:00:00;PA;SANTANA DO ARAGUAIA;722025;D;175000;175.000,00;6514/2008;50;;3º;II/VII
197300;Flora;25/04/2013 14:45:00;PA;ULIANOPOLIS;711248;D;1815000;1.815.000,00;6514/2008;50;-;3;II/IV/VII
197301;Flora;25/04/2013 14:45:00;PA;ULIANOPOLIS;711248;D;1815000;1.815.000,00;9605/98;70;;72;-
197302;Flora;25/04/2013 15:20:00;MT;JUINA;602144;D;55000;55.000,00;Constituição Federal;225;4º;;
197303;Flora;25/04/2013 15:20:00;MT;JUINA;602144;D;55000;55.000,00;6514/2008;3º;II-VII;50;
197304;Flora;25/04/2013 15:20:00;MT;JUINA;602144;D;55000;55.000,00;9605/98;70;;72;II-VII
197305;Flora;25/04/2013 15:25:00;RO;COSTA MARQUES;726470;D;245000;245.000,00;Constituição Federal;225;4º;;
197306;Flora;25/04/2013 15:25:00;RO;COSTA MARQUES;726470;D;245000;245.000,00;6514/2008;3º;II e VII;50;
197307;Flora;25/04/2013 15:25:00;RO;COSTA MARQUES;726470;D;245000;245.000,00;9605/98;70;;;
197308;Controle ambiental;25/04/2013 15:30:00;PA;ULIANOPOLIS;711249;D;510000;510.000,00;9605/98;70;-;72;-
197309;Controle ambiental;25/04/2013 15:30:00;PA;ULIANOPOLIS;711249;D;510000;510.000,00;6514/2008;66;-;3º;II/VIII
197310;Flora;25/04/2013 16:00:00;PA;SANTA MARIA DAS BARREIRAS;733259;D;65000;65.000,00;6514/2008;3º;II-VII;50;
197311;Flora;25/04/2013 16:00:00;PA;SANTA MARIA DAS BARREIRAS;733259;D;65000;65.000,00;9605/98;70;;72;II/VII
197312;Flora;25/04/2013 16:30:00;PA;SANTANA DO ARAGUAIA;722026;D;135500;135.500,00;6514/2008;101;1º/4º;;
197313;Flora;25/04/2013 16:30:00;PA;SANTANA DO ARAGUAIA;722026;D;135500;135.500,00;6514/2008;50;;3º;II/VII
197314;Flora;25/04/2013 16:30:00;PA;SANTANA DO ARAGUAIA;722026;D;135500;135.500,00;9605/98;70;;72;II/VII
197315;Flora;25/04/2013 17:25:00;PA;SANTA MARIA DAS BARREIRAS;733260;D;50000;50.000,00;9605/98;70;;72;II/VII
197316;Flora;25/04/2013 17:25:00;PA;SANTA MARIA DAS BARREIRAS;733260;D;50000;50.000,00;6514/2008;3º;II-VII;50;
197317;Flora;26/04/2013 08:40:00;RO;COSTA MARQUES;726843;D;285000;285.000,00;6514/2008;3º;II VII;50;
197318;Flora;26/04/2013 08:40:00;RO;COSTA MARQUES;726843;D;285000;285.000,00;Constituição Federal;225;§ 4º;;
197319;Flora;26/04/2013 08:40:00;RO;COSTA MARQUES;726843;D;285000;285.000,00;9605/98;70;;72;II VII
197320;Flora;26/04/2013 09:25:00;RO;PORTO VELHO;567755;D;40000;40.000,00;6514/2008;50;;3º;II VII
197321;Flora;26/04/2013 09:25:00;RO;PORTO VELHO;567755;D;40000;40.000,00;9605/98;70;72;;
197322;Flora;26/04/2013 09:25:00;RO;PORTO VELHO;567755;D;40000;40.000,00;Constituição Federal;225;IV;;
197323;Cadastro Técnico Federal;26/04/2013 10:00:00;MT;NOVA CANAA DO NORTE;653203;D;51000;51.000,00;6514/2008;3º;;82;
197324;Flora;26/04/2013 10:00:00;RO;PORTO VELHO;711056;D;155000;155.000,00;9605/98;70;§ 1º;72;II VII
197325;Flora;26/04/2013 10:00:00;RO;PORTO VELHO;711056;D;155000;155.000,00;6514/2008;3º;II VII;50;
197326;Flora;26/04/2013 10:00:00;RO;PORTO VELHO;711056;D;155000;155.000,00;Constituição Federal;225;§ 4º;;
197327;Cadastro Técnico Federal;26/04/2013 10:00:00;MT;NOVA CANAA DO NORTE;653203;D;51000;51.000,00;9605/98;;;72;II
197328;Flora;26/04/2013 13:30:00;RO;PORTO VELHO;711057;D;35000;35.000,00;9605/98;70;§ 1º;72;II VII
197329;Flora;26/04/2013 13:30:00;RO;PORTO VELHO;711057;D;35000;35.000,00;6514/2008;3º;II VII;50;
197330;Flora;26/04/2013 13:30:00;RO;PORTO VELHO;711057;D;35000;35.000,00;Constituição Federal;225;4º;;
197331;Flora;26/04/2013 13:46:00;MT;PEIXOTO DE AZEVEDO;696862;D;90000;90.000,00;6514/2008;3º;IIVII;50;
197332;Flora;26/04/2013 13:46:00;MT;PEIXOTO DE AZEVEDO;696862;D;90000;90.000,00;Constituição Federal;225;4º;;
197333;Flora;26/04/2013 13:46:00;MT;PEIXOTO DE AZEVEDO;696862;D;90000;90.000,00;9605/98;70;;72;
197334;Flora;26/04/2013 14:00:00;RO;SAO FRANCISCO DO GUAPORE;702115;D;125000;125.000,00;9605/98;70;;72;II/VII
197335;Flora;26/04/2013 14:00:00;RO;SAO FRANCISCO DO GUAPORE;702115;D;125000;125.000,00;6514/2008;3°;II/VII;50;
197336;Flora;26/04/2013 15:25:00;PA;URUARA;728726;D;185000;185.000,00;6514/2008;3º;II,VII;50;
197337;Flora;26/04/2013 15:25:00;PA;URUARA;728726;D;185000;185.000,00;9605/98;70;-;72;II, VII
197338;Flora;26/04/2013 15:25:00;PA;URUARA;728726;D;185000;185.000,00;Constituição Federal;225;§4;;
197339;Flora;27/04/2013 10:00:00;PA;PACAJA;739034;D;220000;220.000,00;6514/2008;3º;II-VII;50;
197340;Flora;27/04/2013 10:00:00;PA;PACAJA;739034;D;220000;220.000,00;9605/98;70;1º;72;II/VII
197341;Flora;27/04/2013 10:00:00;PA;PACAJA;739034;D;220000;220.000,00;Constituição Federal;225;4º;;
197342;Flora;27/04/2013 10:15:00;MT;NOVA CANAA DO NORTE;653204;D;15000;15.000,00;Constituição Federal;225;4º;;
197343;Flora;27/04/2013 10:15:00;MT;NOVA CANAA DO NORTE;653204;D;15000;15.000,00;9605/98;70;;72;II. VII
197344;Flora;27/04/2013 10:15:00;MT;NOVA CANAA DO NORTE;653204;D;15000;15.000,00;6514/2008;3º;II , VII;50;
197345;Flora;27/04/2013 10:40:00;MT;CAMPO NOVO DO PARECIS;719621;D;34500;34.500,00;9605/98;70;§1º;;
197346;Flora;27/04/2013 10:40:00;MT;CAMPO NOVO DO PARECIS;719621;D;34500;34.500,00;6514/2008;3º;II  VII;52  60;I
197347;Flora;27/04/2013 10:45:00;RO;PORTO VELHO;736007;D;55000;55.000,00;9605/98;70;1º;72;
197348;Flora;27/04/2013 10:45:00;RO;PORTO VELHO;736007;D;55000;55.000,00;6514/2008;3º;II VII;50;
197349;Flora;27/04/2013 10:45:00;RO;PORTO VELHO;736007;D;55000;55.000,00;Constituição Federal;225;4º;;
197350;Flora;27/04/2013 11:06:00;RO;PORTO VELHO;470513;D;105000;105.000,00;9605/98;70;;72;II VII
197351;Flora;27/04/2013 11:06:00;RO;PORTO VELHO;470513;D;105000;105.000,00;Constituição Federal;26;;225;4º
197352;Flora;27/04/2013 11:06:00;RO;PORTO VELHO;470513;D;105000;105.000,00;6514/2008;3º;II VII;50;
197353;Flora;27/04/2013 11:15:00;RO;COSTA MARQUES;726471;D;145000;145.000,00;9605/98;70;;;
197354;Flora;27/04/2013 11:15:00;RO;COSTA MARQUES;726471;D;145000;145.000,00;6514/2008;3º;II e VII;50;
197355;Flora;27/04/2013 12:10:00;RO;PORTO VELHO;470515;D;100000;100.000,00;6514/2008;3º;II VII;50;
197356;Flora;27/04/2013 12:10:00;RO;PORTO VELHO;470515;D;100000;100.000,00;Constituição Federal;225;§ 4º;;
197357;Flora;27/04/2013 12:10:00;RO;PORTO VELHO;470515;D;100000;100.000,00;9605/98;70;;72;II VII
197358;Flora;27/04/2013 12:20:00;RO;PORTO VELHO;736005;D;240000;240.000,00;9605/98;70;Iº;72;II,VII
197359;Flora;27/04/2013 12:20:00;RO;PORTO VELHO;736005;D;240000;240.000,00;6514/2008;50;3º;3º;II-VII
197360;Flora;27/04/2013 12:20:00;RO;PORTO VELHO;736005;D;240000;240.000,00;Constituição Federal;225;4º;;
197361;Flora;27/04/2013 12:20:00;MT;PARANATINGA;206116;D;1531200;1.531.200,00;Constituição Federal;225;4º;;
197362;Flora;27/04/2013 12:20:00;MT;PARANATINGA;206116;D;1531200;1.531.200,00;6514/2008;3º;II,IV,VII;50;
197363;Flora;27/04/2013 12:20:00;MT;PARANATINGA;206116;D;1531200;1.531.200,00;9605/98;70;1º, 3º;72;II,IV,VII
197364;Flora;27/04/2013 13:30:00;PA;MUANA;711324;D;233688;233.688,00;9605/98;70;;72;II / IV
197365;Flora;27/04/2013 13:30:00;PA;MUANA;711324;D;233688;233.688,00;6514/2008; 107;III / 4º;;
197366;Flora;27/04/2013 13:30:00;PA;MUANA;711324;D;233688;233.688,00;6514/2008;3º;II / IV;47; 1º
197367;Flora;27/04/2013 15:15:00;PA;PACAJA;205516;D;145000;145.000,00;9605/98;70;1º;72;II/VII
197368;Flora;27/04/2013 15:15:00;PA;PACAJA;205516;D;145000;145.000,00;6514/2008;3º;II-VII;50;
197369;Flora;27/04/2013 15:15:00;PA;PACAJA;205516;D;145000;145.000,00;Constituição Federal;225;4º;;
197370;Fauna;27/04/2013 15:20:00;AM;MANAUS;205852;D;5500;5.500,00;9605/98;70;§ 1º-3º;72;II, IV
197371;Fauna;27/04/2013 15:20:00;AM;MANAUS;205852;D;5500;5.500,00;6514/2008;3º;II -  IV;24;I - II
197372;Cadastro Técnico Federal;28/04/2013 09:45:00;MT;PEIXOTO DE AZEVEDO;696859;D;30000;30.000,00;9605/98;70;1º;72;II
197373;Cadastro Técnico Federal;28/04/2013 09:45:00;MT;PEIXOTO DE AZEVEDO;696859;D;30000;30.000,00;6514/2008;3º;II;79;
197374;Controle ambiental;28/04/2013 10:00:00;MT;GUARANTA DO NORTE;696860;D;100000;100.000,00;6514/2008;3º;II , IX;66;Caput
197375;Controle ambiental;28/04/2013 10:00:00;MT;GUARANTA DO NORTE;696860;D;100000;100.000,00;6938/81;19;IV;;
197376;Controle ambiental;28/04/2013 10:00:00;MT;GUARANTA DO NORTE;696860;D;100000;100.000,00;9605/98;70;§1º;72;II , IX
197377;Flora;28/04/2013 10:15:00;MT;GUARANTA DO NORTE;696861;D;605000;605.000,00;6514/2008;3º;II;48;Caput
197378;Flora;28/04/2013 10:15:00;MT;GUARANTA DO NORTE;696861;D;605000;605.000,00;9605/98;70;§1º;72;II
197379;Flora;29/04/2013 08:30:00;MT;PEIXOTO DE AZEVEDO;681428;D;220000;220.000,00;6514/2008;3º;II,VII;50;
197380;Flora;29/04/2013 08:30:00;MT;PEIXOTO DE AZEVEDO;681428;D;220000;220.000,00;9605/98;70;1º;72;II,VII
197381;Flora;29/04/2013 08:30:00;MT;JUINA;726764;D;55000;55.000,00;6514/2008;3º;II  VII;50;
197382;Flora;29/04/2013 08:30:00;MT;JUINA;726764;D;55000;55.000,00;9605/98;70;;72;II  VII
197383;Flora;29/04/2013 08:30:00;MT;JUINA;726764;D;55000;55.000,00;Constituição Federal;225;II 4º;;
197384;Cadastro Técnico Federal;29/04/2013 09:30:00;MA;IMPERATRIZ;732020;D;10000;10.000,00;6514/2008;3°; -;82; -
197385;Cadastro Técnico Federal;29/04/2013 09:30:00;MA;IMPERATRIZ;732020;D;10000;10.000,00;9605/98;70; -;72;II
197386;Flora;29/04/2013 09:38:00;PA;DOM ELISEU;662190;D;7838,4;7.838,40;6514/2008;107;III;;
197387;Flora;29/04/2013 09:38:00;PA;DOM ELISEU;662190;D;7838,4;7.838,40;6514/2008;3º;II / IV;47;§ 1º
197388;Flora;29/04/2013 09:38:00;PA;DOM ELISEU;662190;D;7838,4;7.838,40;9605/98;70;;72;II / IV
197389;Flora;29/04/2013 10:00:00;RO;SAO FRANCISCO DO GUAPORE;702118;D;160000;160.000,00;9605/98;70;;72;II/VII
197390;Flora;29/04/2013 10:00:00;RO;SAO FRANCISCO DO GUAPORE;702118;D;160000;160.000,00;Constituição Federal;225;4;;
197391;Flora;29/04/2013 10:00:00;RO;SAO FRANCISCO DO GUAPORE;702118;D;160000;160.000,00;6514/2008;3°;II/VII;50;
197392;Flora;29/04/2013 10:10:00;PA;URUARA;739241;D;340000;340.000,00;9605/98;70;;72;II,VII
197393;Flora;29/04/2013 10:10:00;PA;URUARA;739241;D;340000;340.000,00;6514/2008;50;;3º;II,VII
197394;Flora;29/04/2013 10:10:00;PA;URUARA;739241;D;340000;340.000,00;Constituição Federal;;;225;4º
197395;Flora;29/04/2013 10:55:00;RO;PORTO VELHO;567756;D;220000;220.000,00;9605/98;70;;72;
197396;Flora;29/04/2013 10:55:00;RO;PORTO VELHO;567756;D;220000;220.000,00;6514/2008;50;;3º;II VII
197397;Flora;29/04/2013 10:55:00;RO;PORTO VELHO;567756;D;220000;220.000,00;Constituição Federal;225;IV;;
197398;Flora;29/04/2013 11:00:00;MT;SORRISO;730063;D;395000;395.000,00;Constituição Federal;225;4º;;
197399;Flora;29/04/2013 11:00:00;MT;SORRISO;730063;D;395000;395.000,00;6514/2008;3º;II VII;50;§2º
197400;Flora;29/04/2013 11:00:00;MT;SORRISO;730063;D;395000;395.000,00;9605/98;70;;72;II , VII
197401;Flora;29/04/2013 11:00:00;RO;PORTO VELHO;711059;D;65000;65.000,00;9605/98;70;§ 1º;72;II VII
197402;Flora;29/04/2013 11:00:00;RO;PORTO VELHO;711059;D;65000;65.000,00;6514/2008;3º;II VII;50;
197403;Flora;29/04/2013 11:00:00;RO;PORTO VELHO;711059;D;65000;65.000,00;Constituição Federal;225;§ 4º;;
197404;Flora;29/04/2013 11:20:00;AP;MAZAGAO;566350;D;0;0,00;6514/2008;257;;3º;I
197405;Flora;29/04/2013 11:20:00;AP;MAZAGAO;566350;D;0;0,00;9605/98;70;P. 1º;72;I
197406;Flora;29/04/2013 12:50:00;AP;MAZAGAO;566352;D;2000;2.000,00;6514/2008;52;;3º;II / VII
197407;Flora;29/04/2013 12:50:00;AP;MAZAGAO;566352;D;2000;2.000,00;9605/98;70;§ 1º;72;II / VII
197408;Flora;29/04/2013 12:55:00;MT;NOVA UBIRATA;548564;D;75000;75.000,00;9605/98;70;1º;72;II,VII
197409;Flora;29/04/2013 12:55:00;MT;NOVA UBIRATA;548564;D;75000;75.000,00;Constituição Federal;225;4º;;
197410;Flora;29/04/2013 12:55:00;MT;NOVA UBIRATA;548564;D;75000;75.000,00;6514/2008;50;;3º;II,VII
197411;Flora;29/04/2013 13:50:00;MT;BRASNORTE;726407;D;19500;19.500,00;6514/2008;3º;II e VII;52/60;I
197412;Flora;29/04/2013 13:50:00;MT;BRASNORTE;726407;D;19500;19.500,00;9605/98;70;1º;72;II e VII
197413;Flora;29/04/2013 14:20:00;RO;PORTO VELHO;711060;D;140000;140.000,00;Constituição Federal;225;§ 4º;;
197414;Flora;29/04/2013 14:20:00;RO;PORTO VELHO;711060;D;140000;140.000,00;6514/2008;3º;II VII;50;
197415;Flora;29/04/2013 14:20:00;RO;PORTO VELHO;711060;D;140000;140.000,00;9605/98;70;§ 1º;72;II VII
197416;Cadastro Técnico Federal;29/04/2013 15:10:00;PA;BELEM;711941;D;180000;180.000,00;6514/2008;3º;II;82;
197417;Cadastro Técnico Federal;29/04/2013 15:10:00;PA;BELEM;711941;D;180000;180.000,00;9605/98;70;;72;II
197418;Flora;29/04/2013 15:35:00;PA;URUARA;711848;D;13991,4;13.991,40;9605/98;70;1º;72;II e IV
197419;Flora;29/04/2013 15:35:00;PA;URUARA;711848;D;13991,4;13.991,40;6514/2008;47;1º;3º;II/VII
197420;Flora;29/04/2013 16:00:00;TO;PALMAS;719073;D;36000;36.000,00;9605/98;70;1º;II;
197421;Flora;29/04/2013 16:00:00;TO;PALMAS;719073;D;36000;36.000,00;6514/2008;3;;;
197422;Flora;29/04/2013 16:05:00;MT;NOVA UBIRATA;548565;D;45000;45.000,00;6514/2008;50;;3º;II,VII
197423;Flora;29/04/2013 16:05:00;MT;NOVA UBIRATA;548565;D;45000;45.000,00;9605/98;70;1º;72;II,VII
197424;Flora;29/04/2013 16:05:00;MT;NOVA UBIRATA;548565;D;45000;45.000,00;Constituição Federal;225;4º;;
197425;Flora;29/04/2013 16:10:00;RR;CANTA;658208;D;74000;74.000,00;9605/98;70; § 1;;
197426;Flora;29/04/2013 16:10:00;RR;CANTA;658208;D;74000;74.000,00;3179/1999;2º;II VII;37;caput
197427;Cadastro Técnico Federal;29/04/2013 17:00:00;MT;NOVA GUARITA;681429;D;30000;30.000,00;9605/98;70;§1º;72;II
197428;Cadastro Técnico Federal;29/04/2013 17:00:00;MT;NOVA GUARITA;681429;D;30000;30.000,00;6514/2008;3º;II;79;
197429;Flora;29/04/2013 17:20:00;MT;NOVA GUARITA;681430;D;1420000;1.420.000,00;9605/98;70;§1º;72;II
197430;Flora;29/04/2013 17:20:00;MT;NOVA GUARITA;681430;D;1420000;1.420.000,00;6514/2008;3º;II;48;Caput
197431;Flora;29/04/2013 18:07:00;MT;PEIXOTO DE AZEVEDO;696867;D;200000;200.000,00;6514/2008;3º;II,VII;51;Caput
197432;Flora;29/04/2013 18:07:00;MT;PEIXOTO DE AZEVEDO;696867;D;200000;200.000,00;9605/98;70;;72;
197433;Flora;29/04/2013 18:30:00;MT;PEIXOTO DE AZEVEDO;696868;D;715000;715.000,00;9605/98;70;;72;
197434;Flora;29/04/2013 18:30:00;MT;PEIXOTO DE AZEVEDO;696868;D;715000;715.000,00;6514/2008;3º;II,VII;50;
197435;Flora;29/04/2013 18:30:00;MT;PEIXOTO DE AZEVEDO;696868;D;715000;715.000,00;Constituição Federal;225;4º;;
197436;Controle ambiental;29/04/2013 18:40:00;MT;COLIDER;696869;D;100000;100.000,00;6514/2008;3º;II,IX;66;Caput
197437;Controle ambiental;29/04/2013 18:40:00;MT;COLIDER;696869;D;100000;100.000,00;9605/98;70;;72;
197438;Pesca;30/04/2013;AM;TONANTINS;206299;D;14560;14.560,00;6514/2008;3º;II -  IV;35;III, IV UNIC
197439;Pesca;30/04/2013;AM;TONANTINS;206299;D;14560;14.560,00;9605/98;70;1°,3°;72;II, IV
197440;Pesca;30/04/2013 06:00:00;MA;BARREIRINHAS;694603;D;4300;4.300,00;6514/2008;37;;3;I, IV
197441;Pesca;30/04/2013 06:00:00;MA;BARREIRINHAS;694603;D;4300;4.300,00;9605/98;70;;;
197442;Flora;30/04/2013 07:00:00;MT;GUARANTA DO NORTE;586502;D;255000;255.000,00;9605/98;70;;72;II,VII
197443;Flora;30/04/2013 07:00:00;MT;GUARANTA DO NORTE;586502;D;255000;255.000,00;6514/2008;3º;II,VII;50;Caput
197444;Flora;30/04/2013 07:00:00;MT;GUARANTA DO NORTE;586502;D;255000;255.000,00;Constituição Federal;225;4º;;
197445;Controle ambiental;30/04/2013 07:30:00;MT;GUARANTA DO NORTE;586503;D;50000;50.000,00;9605/98;70;;72;"II ;IX"
197446;Controle ambiental;30/04/2013 07:30:00;MT;GUARANTA DO NORTE;586503;D;50000;50.000,00;6514/2008;3º;II , IX;66;Caput
197447;Flora;30/04/2013 08:00:00;PA;URUARA;603963;D;32474,99;32.474,99;9605/98;70;-;72;-
197448;Flora;30/04/2013 08:00:00;PA;URUARA;603963;D;32474,99;32.474,99;6514/2008;47;1º;3º;II,IV
197449;Flora;30/04/2013 09:00:00;RO;PORTO VELHO;697484;D;80000;80.000,00;6514/2008;2º;II,VII;50;
197450;Controle ambiental;30/04/2013 09:00:00;MT;PEIXOTO DE AZEVEDO;681431;D;50000;50.000,00;9605/98;70;§1º;72;II , IX
197451;Flora;30/04/2013 09:00:00;RO;PORTO VELHO;697484;D;80000;80.000,00;6514/2008;16;CAPUT;;
197452;Controle ambiental;30/04/2013 09:00:00;MT;PEIXOTO DE AZEVEDO;681431;D;50000;50.000,00;6514/2008;3º;II , IX;66;Caput
197453;Flora;30/04/2013 09:00:00;RO;PORTO VELHO;697484;D;80000;80.000,00;9605/98;70;Iº;72;II,VII
197454;Flora;30/04/2013 09:00:00;MT;PEIXOTO DE AZEVEDO;586506;D;2455000;2.455.000,00;Constituição Federal;225;4º;;
197455;Flora;30/04/2013 09:00:00;MT;PEIXOTO DE AZEVEDO;586506;D;2455000;2.455.000,00;6514/2008;3º;II,VII;3º;Caput
197456;Flora;30/04/2013 09:00:00;MT;PEIXOTO DE AZEVEDO;586506;D;2455000;2.455.000,00;9605/98;70;;72;II,VII
197457;Controle ambiental;30/04/2013 09:20:00;TO;PRAIA NORTE;719829;D;1500;1.500,00;6514/2008;3º;;;
197458;Controle ambiental;30/04/2013 09:20:00;TO;PRAIA NORTE;719829;D;1500;1.500,00;9605/98;70;1º;-;
197459;Controle ambiental;30/04/2013 09:20:00;TO;PRAIA NORTE;719829;D;1500;1.500,00;6938/81;17-C;;-;
197460;Flora;30/04/2013 09:27:00;PA;URUARA;517454;D;22814,93;22.814,93;9605/98;70;1º;-;-
197461;Flora;30/04/2013 09:27:00;PA;URUARA;517454;D;22814,93;22.814,93;6514/2008;47;1º;3º;II,IV
197462;Controle ambiental;30/04/2013 09:30:00;MT;PEIXOTO DE AZEVEDO;586507;D;100000;100.000,00;9605/98;70;;72;II,IX
197463;Controle ambiental;30/04/2013 09:30:00;MT;PEIXOTO DE AZEVEDO;586507;D;100000;100.000,00;6514/2008;3º;II,IX;66;Caput
197464;Flora;30/04/2013 09:57:00;RO;PORTO VELHO;470516;D;80000;80.000,00;9605/98;70;§ 1º;72;II VII
197465;Flora;30/04/2013 09:57:00;RO;PORTO VELHO;470516;D;80000;80.000,00;Constituição Federal;;;225;§ 4º
197466;Flora;30/04/2013 09:57:00;RO;PORTO VELHO;470516;D;80000;80.000,00;6514/2008;50;;3º;II VII
197467;Fauna;30/04/2013 10:00:00;AM;TONANTINS;206298;D;17760;17.760,00;6514/2008;3º;II IV;24;2º 3º III
197468;Fauna;30/04/2013 10:00:00;AM;TONANTINS;206298;D;17760;17.760,00;9605/98;70;1º 3º;72;II IV
197469;Cadastro Técnico Federal;30/04/2013 10:00:00;MT;PEIXOTO DE AZEVEDO;681119;D;50000;50.000,00;6514/2008;18;I;;
197470;Cadastro Técnico Federal;30/04/2013 10:00:00;MT;PEIXOTO DE AZEVEDO;681119;D;50000;50.000,00;6514/2008;3º;II;79;Único
197471;Cadastro Técnico Federal;30/04/2013 10:00:00;MT;PEIXOTO DE AZEVEDO;681119;D;50000;50.000,00;9605/98;70;1º;72;II
197472;Flora;30/04/2013 10:10:00;RO;CUJUBIM;729376;D;155000;155.000,00;9605/98;70;;72;II/VII
197473;Flora;30/04/2013 10:10:00;RO;CUJUBIM;729376;D;155000;155.000,00;6514/2008;50;;;
197474;Flora;30/04/2013 10:19:00;MT;PEIXOTO DE AZEVEDO;681118;D;445500;445.500,00;Constituição Federal;225;4º;;
197475;Flora;30/04/2013 10:19:00;MT;PEIXOTO DE AZEVEDO;681118;D;445500;445.500,00;9605/98;70;1º;72;II,VII
197476;Flora;30/04/2013 10:19:00;MT;PEIXOTO DE AZEVEDO;681118;D;445500;445.500,00;6514/2008;3º;II,VII;50;
197477;Flora;30/04/2013 10:40:00;RO;PORTO VELHO;734727;D;100000;100.000,00;9605/98;70;;72;
197478;Pesca;30/04/2013 10:40:00;MA;RAPOSA;682622;D;1000;1.000,00;6514/2008;42;;;
197479;Pesca;30/04/2013 10:40:00;MA;RAPOSA;682622;D;1000;1.000,00;9605/98;70;;72;
197480;Pesca;30/04/2013 10:40:00;MA;RAPOSA;682622;D;1000;1.000,00;6514/2008;37;;3°;II/IV/VII
197481;Flora;30/04/2013 10:40:00;RO;PORTO VELHO;734727;D;100000;100.000,00;6514/2008;3º;II, VII;50;
197482;Cadastro Técnico Federal;30/04/2013 11:00:00;PA;PARAGOMINAS;732816;D;50000;50.000,00;6514/2008;3º;II / VII;82;CAPUT
197483;Pesca;30/04/2013 11:00:00;MA;RAPOSA;695126;D;1000;1.000,00;9605/98;70;1°;72;II/IV/VII
197484;Pesca;30/04/2013 11:00:00;MA;RAPOSA;123762;D;1000;1.000,00;6514/2008;42;;;
197485;Pesca;30/04/2013 11:00:00;MA;RAPOSA;123762;D;1000;1.000,00;6514/2008;37;;3º;II,IV,VII
197486;Pesca;30/04/2013 11:00:00;MA;RAPOSA;123762;D;1000;1.000,00;9605/98;70;;72;
197487;Cadastro Técnico Federal;30/04/2013 11:00:00;PA;PARAGOMINAS;732816;D;50000;50.000,00;9605/98;70;1º e 3º;72;II / VII
197488;Pesca;30/04/2013 11:00:00;MA;RAPOSA;695126;D;1000;1.000,00;6514/2008;37;;3°;II/IIV/VII
197489;Pesca;30/04/2013 11:00:00;MA;CARUTAPERA;695019;D;8254;8.254,00;9605/98;70;         -;     -;-
197490;Pesca;30/04/2013 11:00:00;MA;CARUTAPERA;694642;D;6710;6.710,00;6514/2008;3º;II /IV /VII;37;
197491;Pesca;30/04/2013 11:00:00;MA;CARUTAPERA;694642;D;6710;6.710,00;9605/98;70;;72;
197492;Pesca;30/04/2013 11:00:00;MA;RAPOSA;738379;D;1000;1.000,00;9605/98;70;;72;
197493;Pesca;30/04/2013 11:00:00;MA;RAPOSA;738379;D;1000;1.000,00;6514/2008;37;;3º;II,IV,VII
197494;Pesca;30/04/2013 11:00:00;MA;RAPOSA;738379;D;1000;1.000,00;6514/2008;42;;;
197495;Pesca;30/04/2013 11:00:00;MA;CARUTAPERA;695019;D;8254;8.254,00;6514/2008;37;       -; 3°;II,IV,VII
197496;Flora;30/04/2013 11:10:00;MT;NOVA UBIRATA;695916;D;110000;110.000,00;9605/98;70;§1º;72;II. VII
197497;Flora;30/04/2013 11:10:00;MT;NOVA UBIRATA;695916;D;110000;110.000,00;Constituição Federal;225;4º;;
